Rk,Player,Age,Pos,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,YR,TEAM
6,Jonathan Kuminga,22,PF,10,26,6.1,13.2,0.459,1.3,3.6,0.345,4.8,9.6,0.502,0.506,3.4,5.3,0.639,1.4,3.6,5,2.2,0.9,0.6,1.6,1.9,16.8,,2025,GSW
7,Brandin Podziemski,21,SG,14,25.5,3.8,8.8,0.435,1.3,4.2,0.321,2.5,4.6,0.538,0.511,1.1,1.5,0.75,1,3.8,4.8,3.5,1.1,0.2,1.1,1.5,10.1,,2025,GSW
8,Buddy Hield,32,SG,22,23.4,4.2,10.1,0.415,2.6,6.9,0.37,1.6,3.2,0.514,0.542,0.7,0.8,0.809,0.6,2.7,3.3,1.6,0.9,0.3,1.2,1.8,11.6,,2025,GSW
9,De'Anthony Melton,26,SG,2,20.2,3.7,9,0.407,2.2,5.8,0.371,1.5,3.2,0.474,0.528,0.8,1.3,0.625,1,2.3,3.3,2.8,1.2,0.3,1.7,3,10.3,,2025,GSW
10,Moses Moody,22,SG,10,19.8,3.3,7.4,0.449,1.7,4.5,0.39,1.6,2.9,0.537,0.566,1.2,1.7,0.735,0.6,1.7,2.3,1.2,0.5,0.4,0.7,1.5,9.6,,2025,GSW
11,Trayce Jackson-Davis,24,C,37,18.2,3.2,5.6,0.573,0,0,0,3.2,5.6,0.575,0.573,1,1.7,0.605,2.2,3.6,5.8,1.9,0.4,0.7,0.8,1.3,7.5,,2025,GSW
12,Lindy Waters III,27,SG,9,17.2,2,5.4,0.371,1.3,3.9,0.331,0.7,1.5,0.474,0.49,0.2,0.3,0.727,0.4,2.1,2.6,1.1,0.6,0.3,0.4,1.4,5.5,,2025,GSW
13,Kevon Looney,28,C,6,16,2.1,4.2,0.502,0,0,0,2.1,4.2,0.507,0.502,0.8,1.4,0.556,2.8,3.9,6.8,1.8,0.7,0.4,0.6,2.2,5,,2025,GSW
14,Kyle Anderson,31,PF,3,15,2.1,4.7,0.45,0.5,1.4,0.365,1.6,3.3,0.487,0.506,0.5,0.8,0.667,0.8,2.3,3.1,2.3,0.7,0.6,0.6,1.1,5.3,,2025,GSW
15,Quinten Post,24,PF,7,14.4,2.8,6,0.467,1.6,3.8,0.408,1.3,2.2,0.568,0.596,0.6,0.7,0.923,1,2.5,3.5,1.6,0.3,0.2,0.7,1.7,7.8,,2025,GSW
16,Gary Payton II,32,SG,10,13.4,2.3,4.1,0.558,0.3,1.3,0.271,2,2.8,0.687,0.6,0.5,0.6,0.724,0.8,2,2.8,1.3,0.7,0.3,0.6,1.7,5.4,,2025,GSW
17,Gui Santos,22,PF,1,13,1.3,2.9,0.438,0.7,1.9,0.371,0.6,1,0.559,0.557,0.5,0.7,0.708,1.3,1.8,3,1.3,0.4,0.2,0.7,1.6,3.8,,2025,GSW
18,Jackson Rowe,28,PF,0,8.6,1.2,3,0.4,0.4,1.8,0.222,0.8,1.2,0.667,0.467,0.4,0.8,0.5,0,1.6,1.6,0.6,0.6,0,0.2,0.8,3.2,,2025,GSW
19,Kevin Knox,25,SF,0,8.3,2.7,4.7,0.571,1,2.3,0.429,1.7,2.3,0.714,0.679,0.7,0.7,1,1,1.3,2.3,1,0.3,0.7,0,0.7,7,,2025,GSW
20,Yuri Collins,23,PG,0,8,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,0,0,,1,0.5,1.5,2,1,0,0,2.5,1,,2025,GSW
21,Pat Spencer,28,PG,0,7.3,1.2,3.1,0.388,0.1,0.6,0.125,1.1,2.5,0.453,0.4,0.4,0.6,0.733,0.5,1,1.5,1.4,0.4,0.1,0.5,0.6,2.9,,2025,GSW
22,Reece Beekman,23,PG,0,2,0.5,0.5,1,0,0,,0.5,0.5,1,1,0,0,,0.5,0,0.5,0.5,0.5,0,0,0.5,1,,2025,GSW
,Team Totals,,,58,240.4,41.1,91.9,0.447,15.3,42.5,0.36,2368.7,5289.5,0.522,0.53,15.3,20.7,0.738,12.8,2657.2,46,29.1,9,5,13.8,19.6,112.8,,2025,GSW
1,Fred VanVleet,30,PG,45,35.5,5,13,0.387,2.7,7.8,0.344,2.4,5.3,0.45,0.489,1.9,2.3,0.824,0.7,3.2,3.9,5.8,1.6,0.4,1.6,2.4,14.6,,2025,HOU
2,Jalen Green,22,SG,59,33.3,7.6,17.8,0.429,3,8.3,0.359,4.7,9.6,0.489,0.512,3.3,4,0.831,0.6,3.8,4.4,3.1,0.8,0.3,2.6,1.6,21.6,,2025,HOU
3,Dillon Brooks,29,SF,56,32.2,4.9,11.7,0.417,2.4,6.1,0.396,2.5,5.6,0.441,0.521,1.4,1.6,0.826,1.1,2.8,4,1.6,0.8,0.2,1,3.4,13.5,,2025,HOU
4,Amen Thompson,22,SF,29,32.1,5.5,9.9,0.554,0.4,1.3,0.274,5.1,8.6,0.597,0.572,2.7,3.9,0.708,2.7,5.4,8.2,3.5,1.4,1.3,2.1,2.4,14,,2025,HOU
5,Jabari Smith Jr.,21,PF,35,31.2,4.1,9.6,0.423,1.7,4.8,0.346,2.4,4.8,0.5,0.51,1.9,2.2,0.855,1.8,4.8,6.6,1,0.3,0.9,1.1,2.4,11.7,,2025,HOU
6,Alperen ÅengÃ¼n,22,C,56,31.1,7.4,15.2,0.486,0.3,1.4,0.228,7.1,13.8,0.512,0.496,3.8,5.5,0.699,3.3,7.2,10.6,4.8,1.2,0.8,2.4,2.8,18.9,,2025,HOU
7,Tari Eason,23,PF,6,24.4,4.5,9.3,0.482,1,3,0.345,3.5,6.4,0.545,0.537,1.5,2,0.75,2.2,4.1,6.2,1.2,1.9,0.9,1,2.5,11.5,,2025,HOU
8,Cam Whitmore,20,SF,0,16.9,3.4,8.3,0.413,1.2,3.9,0.311,2.2,4.4,0.503,0.486,1.1,1.5,0.719,0.7,2.4,3.1,0.9,0.7,0.2,1,1,9.1,,2025,HOU
9,Jeff Green,38,PF,2,12.7,2.2,4.2,0.513,0.8,2.5,0.319,1.4,1.7,0.788,0.606,0.8,0.9,0.833,0.4,1.2,1.6,0.4,0.2,0.1,0.3,1,5.9,,2025,HOU
10,Aaron Holiday,28,PG,3,12.6,1.6,4,0.407,0.9,2.5,0.339,0.8,1.5,0.524,0.515,0.6,0.7,0.862,0.2,1,1.3,1.3,0.4,0.1,0.5,1.1,4.7,,2025,HOU
11,Steven Adams,31,C,2,12.5,1.4,2.8,0.518,0,0,0,1.4,2.7,0.523,0.518,0.7,1.6,0.446,2.7,2.5,5.2,1.1,0.3,0.5,0.9,1,3.6,,2025,HOU
12,Jae'Sean Tate,29,SF,2,11.8,1.4,3.1,0.454,0.3,0.8,0.303,1.1,2.2,0.512,0.496,0.7,1.1,0.659,0.9,1.3,2.2,0.9,0.6,0.1,0.5,1.7,3.7,,2025,HOU
13,Reed Sheppard,20,PG,0,11.4,1.2,4,0.31,0.7,2.4,0.275,0.6,1.6,0.364,0.393,0.3,0.3,0.917,0.4,1,1.4,1,0.6,0.3,0.6,0.9,3.4,,2025,HOU
14,Jock Landale,29,C,0,10.5,1.5,3.3,0.46,0.2,0.5,0.4,1.3,2.8,0.471,0.49,0.8,1.1,0.676,1.3,1.9,3.2,0.8,0.2,0.3,0.4,0.9,4,,2025,HOU
15,Jeenathan Williams,25,SG,0,5.5,1.6,2.8,0.591,0.4,1.3,0.3,1.3,1.5,0.833,0.659,0,0,,0.1,0.5,0.6,0.5,0.4,0.4,0.6,0.5,3.6,,2025,HOU
16,Jack McVeigh,28,PF,0,3.5,0.5,1.8,0.273,0.3,1.3,0.25,0.2,0.5,0.333,0.364,0,0,,0.2,0.5,0.7,0.2,0,0.2,0.2,0.2,1.3,,2025,HOU
,Team Totals,,,59,241.3,41.7,93.3,0.447,12.1,35.5,0.342,2445.9,5468.5,0.511,0.512,17.3,23.2,0.748,14.6,2827.4,48.2,22.7,8.6,5.1,13.9,19.6,112.8,,2025,HOU
1,Tyrese Haliburton,24,PG,56,34,6.4,13.8,0.463,3,7.9,0.382,3.4,5.9,0.571,0.572,2.6,3,0.856,0.6,2.9,3.5,8.7,1.4,0.7,1.8,1.3,18.4,,2025,IND
2,Pascal Siakam,30,PF,57,33,7.8,15,0.52,1.6,4.1,0.4,6.2,10.9,0.565,0.575,3.1,4.1,0.754,1.8,5.6,7.3,3.3,0.9,0.5,1.3,2.6,20.3,,2025,IND
3,Myles Turner,28,C,50,30.8,5.4,11.5,0.472,2.2,5.4,0.403,3.3,6.1,0.533,0.566,2.4,3.1,0.763,1.2,5.4,6.6,1.6,0.8,1.9,1.9,2.8,15.4,,2025,IND
4,Bennedict Mathurin,22,SF,44,30.8,5.7,12,0.475,1.4,4.1,0.345,4.3,7.9,0.541,0.533,3.4,4.1,0.827,1.2,4.3,5.5,1.9,0.6,0.4,1.9,2.3,16.2,,2025,IND
5,Andrew Nembhard,25,SG,41,28.4,3.9,8.3,0.468,0.7,2.4,0.296,3.2,5.9,0.537,0.51,1.9,2.4,0.786,0.5,2.7,3.2,4.8,1.3,0.1,1.9,2.4,10.3,,2025,IND
6,Aaron Nesmith,25,SF,14,21.6,3.1,6.3,0.489,1.2,3.1,0.382,1.9,3.2,0.592,0.583,1.6,1.8,0.923,0.6,2.9,3.5,1.4,0.6,0.4,0.9,2.6,9,,2025,IND
7,Ben Sheppard,23,SG,8,20.5,2.1,4.9,0.434,1.2,3.3,0.361,0.9,1.6,0.588,0.557,0.4,0.5,0.9,0.7,2,2.7,1.2,0.7,0.3,0.3,2,5.9,,2025,IND
8,Obi Toppin,26,PF,0,19.3,3.9,7.4,0.533,1.2,3.6,0.338,2.7,3.8,0.717,0.615,1.1,1.4,0.795,0.7,3.4,4.1,1.6,0.7,0.4,0.8,1.4,10.3,,2025,IND
9,T.J. McConnell,32,PG,0,18.4,4.4,8.4,0.525,0.2,0.6,0.294,4.2,7.8,0.544,0.536,0.8,1.1,0.75,0.5,2,2.5,4.5,1.1,0.3,1.5,1.1,9.8,,2025,IND
10,Isaiah Jackson,23,C,1,16.8,2.8,4.6,0.609,0,0,,2.8,4.6,0.609,0.609,1.4,2.8,0.5,2.2,3.4,5.6,1,0.6,1.6,1,2.8,7,,2025,IND
11,Thomas Bryant,27,C,5,16.2,3.1,5.5,0.558,0.8,2.2,0.377,2.3,3.3,0.68,0.634,0.7,0.9,0.759,1.7,2.7,4.4,1.4,0.6,0.5,0.5,1.1,7.7,,2025,IND
12,Jarace Walker,21,PF,1,15.8,2.1,4.5,0.456,0.8,2.3,0.369,1.2,2.2,0.546,0.55,0.7,1.1,0.644,0.3,2.7,3.1,1.4,0.9,0.4,1.1,1.6,5.7,,2025,IND
13,Quenton Jackson,26,PG,7,14.1,2.2,4.2,0.513,0.5,1.3,0.375,1.7,2.9,0.577,0.572,0.8,1.2,0.714,0.6,0.9,1.5,1.7,0.5,0.3,0.6,1.8,5.7,,2025,IND
14,Enrique Freeman,24,PF,1,7.3,0.6,1.3,0.48,0.1,0.3,0.167,0.6,1,0.579,0.5,0.4,0.7,0.538,0.3,0.7,1,0.4,0.1,0.1,0.3,0.9,1.7,,2025,IND
15,Johnny Furphy,20,SG,0,6.8,0.6,1.5,0.368,0.3,0.9,0.344,0.3,0.7,0.4,0.465,0.2,0.2,1,0.5,0.6,1.1,0.3,0.3,0.2,0.2,0.7,1.7,,2025,IND
16,Moses Brown,25,C,0,5.1,1.4,2.2,0.65,0,0,,1.4,2.2,0.65,0.65,0.3,0.6,0.6,0.4,1,1.4,0,0.2,0.1,0.7,0.7,3.2,,2025,IND
17,James Wiseman,23,C,0,5,2,4,0.5,0,1,0,2,3,0.667,0.5,2,2,1,0,1,1,0,0,0,0,0,6,,2025,IND
18,James Johnson,37,PF,0,3.2,0.4,0.9,0.444,0,0.3,0,0.4,0.6,0.667,0.444,0,0.1,0,0,0.5,0.5,0.4,0,0.2,0.4,0.4,0.8,,2025,IND
19,Jahlil Okafor,29,C,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,,2025,IND
20,RayJ Dennis,23,PG,0,2.1,0.1,0.7,0.2,0.1,0.6,0.25,0,0.1,0,0.3,0.3,0.3,1,0.1,0.4,0.6,0.3,0.3,0,0.4,0.4,0.7,,2025,IND
21,Tristen Newton,23,SG,0,1.6,0.2,1.2,0.167,0,0.6,0,0.2,0.6,0.333,0.167,0.2,0.2,1,0,0,0,0.2,0,0,0.2,0.4,0.6,,2025,IND
,Team Totals,,,57,241.3,43.3,88.5,0.49,12.7,34.6,0.367,2457.3,5010.4,0.568,0.561,17,21.6,0.786,9,2351,41.4,28.9,8.5,5.2,13.5,19.1,116.4,,2025,IND
1,James Harden,35,PG,55,34.5,6.4,16.2,0.393,2.9,8.5,0.345,3.5,7.7,0.446,0.484,6.1,6.9,0.88,0.7,5.2,5.9,8.5,1.5,0.7,4.6,2.1,21.8,,2025,LAC
2,Norman Powell,31,SG,45,33.6,8.4,17,0.496,3.4,7.8,0.428,5.1,9.1,0.555,0.595,4,4.9,0.819,0.4,3.2,3.6,2.2,1.3,0.2,2.1,1.9,24.2,,2025,LAC
3,Ivica Zubac,27,C,56,32,6.8,11,0.613,0,0,,6.8,11,0.613,0.613,1.8,2.8,0.633,3.8,8.8,12.5,2.5,0.8,1.2,1.7,2,15.3,,2025,LAC
4,Kawhi Leonard,33,SF,17,26.8,6.6,14.5,0.457,1.8,4.5,0.39,4.9,10,0.488,0.518,1.8,2.2,0.838,0.6,4.1,4.8,2.8,1.2,0.5,2.1,1.4,16.9,,2025,LAC
5,Amir Coffey,27,SG,13,26,3.6,7.6,0.477,1.6,3.7,0.418,2.1,3.9,0.532,0.579,1.8,2,0.91,0.5,1.9,2.4,1.1,0.5,0.1,0.7,1.8,10.6,,2025,LAC
6,Bogdan BogdanoviÄ,32,SG,1,24.8,4.3,10.5,0.413,2,6.7,0.3,2.3,3.8,0.609,0.508,0.5,0.8,0.6,0.2,1.5,1.7,3.5,1.2,0.2,1.5,2.8,11.2,,2025,LAC
7,Derrick Jones Jr.,27,SF,50,24.8,4.2,8.1,0.518,1,2.8,0.353,3.2,5.3,0.605,0.579,1.1,1.4,0.747,1.3,2.2,3.5,0.8,1.2,0.4,0.9,2.1,10.4,,2025,LAC
8,Kris Dunn,30,PG,35,23.4,2.4,5.8,0.42,0.9,2.9,0.313,1.5,2.8,0.531,0.5,0.2,0.3,0.563,0.9,2.7,3.6,2.9,1.8,0.3,1.1,2.5,6,,2025,LAC
9,Ben Simmons,28,PG,0,22.3,3.3,5.8,0.565,0,0,,3.3,5.8,0.565,0.565,1.5,1.8,0.857,1.3,4.5,5.8,5.5,1.8,0.8,0.5,2,8,,2025,LAC
10,Terance Mann,28,SG,12,19.8,2.4,5.3,0.446,0.7,2,0.347,1.6,3.2,0.508,0.513,0.6,0.9,0.719,0.9,2,2.9,1.6,0.8,0.3,0.7,1.8,6,,2025,LAC
11,Kevin Porter Jr.,24,SG,2,19.6,3.8,9,0.423,0.6,2.4,0.245,3.2,6.7,0.485,0.455,1.1,1.7,0.645,0.6,2.9,3.6,3.2,1,0.2,1.9,1.6,9.3,,2025,LAC
12,Nicolas Batum,36,PF,2,17.2,1.1,2.9,0.385,0.9,2.4,0.381,0.2,0.5,0.407,0.543,0.2,0.3,0.786,0.6,2.2,2.8,1.2,0.6,0.4,0.4,1.4,3.3,,2025,LAC
13,Mo Bamba,26,C,2,12.6,1.7,3.7,0.466,0.5,1.8,0.3,1.2,1.9,0.623,0.539,0.6,0.9,0.68,0.9,3.4,4.3,0.6,0.3,1,0.7,1.8,4.6,,2025,LAC
14,Jordan Miller,25,SF,0,12.4,1.8,4.2,0.429,0.3,1.2,0.222,1.5,3,0.511,0.46,0.9,1.1,0.788,0.7,1,1.7,1.1,0.5,0.2,0.7,0.7,4.7,,2025,LAC
15,Bones Hyland,24,PG,0,11.1,2.3,5.8,0.391,1.6,4,0.388,0.7,1.8,0.4,0.526,1.2,1.3,0.885,0.3,1,1.2,1.4,0.9,0.2,1.2,1.3,7.2,,2025,LAC
16,Drew Eubanks,27,C,0,8.8,1.3,2.2,0.615,0,0.2,0,1.3,2,0.667,0.615,0,0,,1.2,1.3,2.5,0.2,0,0.3,0.3,0.3,2.7,,2025,LAC
17,Trentyn Flowers,19,SF,0,8,2,4.5,0.444,0,1,0,2,3.5,0.571,0.444,0.5,0.5,1,0.5,1.5,2,0,0,0,0.5,1.5,4.5,,2025,LAC
18,Kobe Brown,25,PF,0,7.5,1,2.2,0.481,0.2,0.8,0.211,0.9,1.4,0.629,0.519,0.2,0.2,0.8,0.6,1.3,1.9,0.6,0.2,0.1,0.3,0.6,2.4,,2025,LAC
19,Kai Jones,24,C,0,7.4,0.9,1.3,0.722,0,0.1,0,0.9,1.2,0.765,0.722,0.3,0.4,0.75,0.5,1.1,1.6,0.4,0.2,0.5,0.4,0.8,2.2,,2025,LAC
20,MarJon Beauchamp,24,SF,0,5.7,1.3,2.3,0.571,0.7,1,0.667,0.7,1.3,0.5,0.714,0.7,1.3,0.5,0.7,0.3,1,0.7,0,0,0.3,0.7,4,,2025,LAC
21,Patty Mills,36,PG,0,5.2,0.6,1.8,0.333,0.6,1.8,0.333,0,0,,0.5,0.2,0.4,0.5,0,0,0,0.6,0.2,0,0.2,1.2,2,,2025,LAC
22,Cam Christie,19,SG,0,5.2,0.7,2,0.333,0.3,1.3,0.25,0.3,0.7,0.5,0.417,0.2,0.3,0.5,0.2,0.8,1,0.3,0.3,0,0.3,0.3,1.8,,2025,LAC
,Team Totals,,,58,241.3,40.8,86.7,0.47,12.3,34.1,0.36,2351.7,4991.9,0.542,0.541,17.1,21.5,0.796,10.7,2545.3,44.1,24.8,9.8,4.6,15.8,18.6,110.9,,2025,LAC
1,Austin Reaves,26,SG,51,34.7,6.2,13.9,0.446,2.6,7.1,0.36,3.6,6.8,0.536,0.538,4.3,4.9,0.865,0.8,3.5,4.3,6.1,1.1,0.3,2.5,2,19.2,,2025,LAL
2,LeBron James,40,SF,52,34.6,9.5,18.3,0.52,2.3,5.7,0.396,7.2,12.5,0.577,0.582,3.4,4.5,0.768,0.9,6.9,7.8,8.7,0.9,0.6,3.9,1.4,24.7,,2025,LAL
3,Anthony Davis,31,C,42,34.3,9.5,18,0.528,0.7,2.2,0.298,8.9,15.8,0.56,0.546,6,7.6,0.788,2.8,9,11.9,3.4,1.3,2.1,2.2,2,25.7,,2025,LAL
4,Rui Hachimura,26,PF,49,32.4,5.1,10.1,0.508,1.7,4.1,0.413,3.4,6,0.573,0.592,1.5,2,0.765,1.5,3.8,5.3,1.5,0.8,0.5,0.9,1.9,13.5,,2025,LAL
5,Luka DonÄiÄ,25,PG,5,29.2,6.4,16.8,0.381,2,8,0.25,4.4,8.8,0.5,0.44,4.2,5.6,0.75,1.2,7.8,9,7,1.8,0.8,3,3,19,,2025,LAL
6,D'Angelo Russell,28,PG,10,26.3,4.4,10.7,0.415,1.9,5.8,0.333,2.5,4.9,0.51,0.505,1.6,1.8,0.849,0.3,2.5,2.8,4.7,0.8,0.1,1.7,1.8,12.4,,2025,LAL
7,Dorian Finney-Smith,31,PF,6,25.9,2.5,5.5,0.452,1.5,3.9,0.378,1,1.6,0.636,0.587,0.3,0.3,0.857,1.1,2.4,3.5,1.3,1,0.1,1,1.9,6.7,,2025,LAL
8,Max Christie,21,SG,25,25.1,2.8,6.3,0.444,1.3,3.5,0.368,1.5,2.7,0.544,0.549,1.6,1.9,0.851,0.5,2.1,2.7,1.4,0.8,0.5,0.8,1.6,8.5,,2025,LAL
9,Gabe Vincent,28,PG,6,20.2,2.1,5.3,0.394,1.3,3.8,0.333,0.8,1.5,0.541,0.512,0.1,0.3,0.583,0.3,1,1.2,1.4,0.7,0.2,0.6,2.1,5.6,,2025,LAL
10,Dalton Knecht,23,SF,12,19.9,3.2,7.1,0.456,1.5,4.4,0.352,1.7,2.7,0.627,0.565,0.9,1.2,0.82,0.5,2.5,2.9,0.8,0.4,0.1,0.5,1.3,8.9,,2025,LAL
11,Jaxson Hayes,24,C,14,18.1,2.5,3.5,0.702,0,0.1,0,2.5,3.5,0.713,0.702,1,1.4,0.729,1.3,3,4.3,1.1,0.6,1,0.7,2.2,6,,2025,LAL
12,Cam Reddish,25,SF,8,18.1,1.2,2.8,0.43,0.4,1.5,0.289,0.8,1.3,0.585,0.506,0.5,0.8,0.615,0.5,1.5,2,0.7,1,0.3,0.4,1.4,3.3,,2025,LAL
13,Jordan Goodwin,26,PG,0,16.8,2.5,4.7,0.536,0.7,1.8,0.364,1.8,2.8,0.647,0.607,0.3,0.5,0.667,1.5,2.5,4,0.8,0.8,0.3,0.7,1.5,6,,2025,LAL
14,Jarred Vanderbilt,25,PF,0,15.2,1.3,2.8,0.471,0.3,0.9,0.364,1,1.9,0.522,0.529,0.3,0.8,0.4,1.8,3.5,5.3,1.3,1.1,0.1,0.8,1.8,3.3,,2025,LAL
15,Alex Len,31,C,0,11.7,0.7,1.7,0.4,0,0,,0.7,1.7,0.4,0.4,0,0,,0.7,2.3,3,0.7,0,0.3,0,1.3,1.3,,2025,LAL
16,Shake Milton,28,SG,0,10.9,1.1,2.5,0.419,0.2,1.1,0.222,0.8,1.5,0.56,0.465,0.9,1,0.882,0.4,1.5,1.9,1.4,0.2,0.1,0.7,0.8,3.2,,2025,LAL
17,Trey Jemison,25,C,0,8.6,1.3,2.2,0.6,0,0,,1.3,2.2,0.6,0.6,0.1,0.4,0.25,0.8,1.8,2.6,0.2,0.1,0.6,0.4,2,2.8,,2025,LAL
18,Christian Koloko,24,C,0,8.5,1,1.5,0.651,0,0.1,0,1,1.4,0.683,0.651,0.2,0.3,0.875,1,1.2,2.2,0.4,0.2,0.3,0.2,1.1,2.2,,2025,LAL
19,Armel TraorÃ©,22,SF,0,7.4,0.7,2.1,0.316,0,0.8,0,0.7,1.3,0.5,0.316,0.2,0.8,0.286,0.2,1.4,1.7,0.1,0.4,0.2,0.3,0.7,1.6,,2025,LAL
20,Jalen Hood-Schifino,21,SG,0,7,0.5,0.5,1,0,0,,0.5,0.5,1,1,1,1,1,0.5,0,0.5,0.5,0,0.5,0.5,1.5,2,,2025,LAL
21,Markieff Morris,35,PF,0,6.7,1,3.3,0.3,1,2.3,0.429,0,1,0,0.45,0.7,0.7,1,0,0.3,0.3,1,0,0,0.3,1,3.7,,2025,LAL
22,Quincy Olivari,23,PG,0,5,0.5,2.5,0.2,0.5,2.5,0.2,0,0,,0.3,0,0,,0,0,0,0.5,0,0,0.5,0,1.5,,2025,LAL
23,Bronny James,20,SG,0,4.2,0.4,1.6,0.25,0.2,0.8,0.231,0.2,0.9,0.267,0.304,0.4,0.5,0.667,0.1,0.4,0.4,0.5,0.2,0.1,0.3,0.4,1.4,,2025,LAL
24,Maxwell Lewis,22,SF,0,4.1,0.3,0.9,0.333,0,0,,0.3,0.9,0.333,0.333,0,0,,0.3,0,0.3,0.3,0.1,0,0.3,0.1,0.6,,2025,LAL
,Team Totals,,,56,240.4,41.2,85.5,0.482,12.3,34.7,0.355,2295.7,4755.3,0.568,0.554,18.2,23,0.792,9.3,2364.7,42.4,26.6,7.7,4.9,13.8,16.7,113,,2025,LAL
1,Tyler Herro,25,SG,55,35.7,8.3,18,0.461,3.6,9.7,0.374,4.7,8.3,0.563,0.562,3.8,4.4,0.863,0.4,5.1,5.5,5.7,0.8,0.1,2.7,1.3,24,,2025,MIA
2,Andrew Wiggins,29,SF,6,35.3,5.3,14.3,0.372,1.8,6.3,0.289,3.5,8,0.438,0.436,5.3,6.5,0.821,1.7,3.2,4.8,3.3,1.2,1,2.7,1.7,17.8,,2025,MIA
3,Bam Adebayo,27,C,55,34.2,6.6,13.7,0.48,0.8,2.6,0.305,5.8,11.1,0.52,0.509,3,4.1,0.735,2.6,7.4,10,4.3,1.2,0.7,2.2,2.2,16.9,,2025,MIA
4,Davion Mitchell,26,PG,7,32,3.9,7,0.551,1.7,3.7,0.462,2.1,3.3,0.652,0.673,0.6,0.7,0.8,0.4,1.1,1.6,3.6,1.1,0.3,1.3,1.9,10,,2025,MIA
5,Jimmy Butler,35,PF,25,30.6,5.7,10.5,0.54,0.5,1.4,0.361,5.2,9.1,0.568,0.565,5.2,6.4,0.801,2.2,3,5.2,4.8,1.1,0.4,1.2,0.9,17,,2025,MIA
6,Terry Rozier,30,PG,21,27.9,4.4,10.9,0.404,1.6,5.1,0.306,2.8,5.8,0.493,0.477,1.6,1.9,0.859,0.8,3.3,4,2.8,0.6,0.3,1.3,1.3,12,,2025,MIA
7,Nikola JoviÄ,21,PF,10,25.1,3.7,8.2,0.456,1.7,4.6,0.371,2,3.6,0.563,0.56,1.6,1.9,0.828,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,,2025,MIA
8,Duncan Robinson,30,SF,30,24.2,3.8,9,0.424,2.5,6.5,0.378,1.3,2.4,0.545,0.561,0.7,0.7,0.9,0.3,2.1,2.4,2.6,0.5,0.1,1.2,2,10.7,,2025,MIA
9,Haywood Highsmith,28,SF,39,23.8,2.4,5.1,0.472,1.2,3,0.401,1.2,2,0.578,0.593,0.4,0.6,0.7,0.9,2.3,3.2,1.3,0.9,0.6,0.7,2,6.4,,2025,MIA
10,Jaime Jaquez Jr.,23,SF,11,22.5,3.2,7.4,0.437,0.6,1.9,0.29,2.7,5.5,0.489,0.475,1.9,2.5,0.767,1.3,3.4,4.6,2.6,1.1,0.2,1.5,1.5,8.9,,2025,MIA
11,Kel'el Ware,20,C,16,19.9,3.6,6.8,0.539,0.6,1.9,0.346,3,4.9,0.612,0.586,0.7,1,0.714,1.6,4.7,6.3,0.9,0.6,1,0.8,1.5,8.6,,2025,MIA
12,Dru Smith,27,SG,1,19.1,2.2,4.4,0.508,1.1,2.1,0.533,1.1,2.2,0.484,0.639,0.6,0.9,0.75,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.2,,2025,MIA
13,Josh Richardson,31,SG,0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2,0.313,0.368,0.5,0.5,1,0.8,0.8,1.5,1.5,1,0.1,1,2.1,4,,2025,MIA
14,Alec Burks,33,SG,1,16.9,1.8,4.6,0.392,1.3,3.3,0.402,0.5,1.3,0.366,0.537,1,1.3,0.775,0.4,2.2,2.6,1.1,0.6,0.2,0.3,0.7,5.9,,2025,MIA
15,Kyle Anderson,31,SF,1,14.3,1.5,3.8,0.391,0.2,0.5,0.333,1.3,3.3,0.4,0.413,2,2.7,0.75,1.7,2,3.7,1.3,0,0.3,0.3,1.5,5.2,,2025,MIA
16,Pelle Larsson,23,SG,1,12.3,1.3,2.9,0.453,0.5,1.4,0.34,0.8,1.4,0.566,0.538,0.6,0.9,0.667,0.4,1.1,1.4,0.8,0.4,0.1,0.4,1.7,3.7,,2025,MIA
17,Thomas Bryant,27,C,0,11.5,1.2,2.8,0.429,0.6,1.7,0.353,0.6,1.1,0.545,0.536,1.1,1.1,1,0.6,2.6,3.2,0.4,0.1,0.9,0.2,0.9,4.1,,2025,MIA
18,Kevin Love,36,PF,6,10.9,1.8,5.2,0.354,1.1,3.1,0.362,0.7,2.2,0.341,0.46,0.7,1,0.684,0.9,3.2,4.1,1,0.7,0.1,0.7,0.9,5.5,,2025,MIA
19,Keshad Johnson,23,SF,0,5.7,0.7,1.2,0.583,0.1,0.4,0.25,0.6,0.8,0.75,0.625,0.1,0.6,0.167,0.2,1.5,1.7,0.3,0.1,0.4,0.3,0.5,1.6,,2025,MIA
20,Josh Christopher,23,SG,0,3.5,0.3,0.9,0.286,0,0.1,0,0.3,0.8,0.333,0.286,0.3,0.5,0.5,0,0.4,0.4,0.5,0,0.1,0.5,0.1,0.8,,2025,MIA
